,text,time
0,அண்ணா அருமையான பேச்சு🙏 வாழ்க,11 months ago
0,நீ ஒரு  கருங்காலி  டா  பழனி  தெலுங்கனுக்கு  காவடி துக்கும்  நாய்,11 months ago
0,சொம்பு தூக்கி போதும் டா,11 months ago
0,விவசாயம் மனிதன் கலப்பை பிடித்து மாடு உழுது விவசாயம் பார்த்த நமக்கு மாடு சாணி இட்டு அந்த சாணியை உரமாக்கி விவசாயம் செய்த நாம் இன்று டிராக்டர் வாங்கி விவசாயம் செய்து அதற்கு டீசல் அடித்து டீசல் 100 ரூபாய் விலை ஏறிவிட்டது என்று வயிற்றில் அடித்து கஷ்டப்பட வேண்டியதற்கு முதல் முதல் முழு முதல் காரணம் மாடுகளை நம்பாமல் விவசாயம் செய்தது டிராக்டரை ஒழிப்போம் மாடுகளை வைத்து விவசாயம் செய்வோம் அதுவே நல்லது மாடு இருந்தால் சாமி உரமாகும் அதற்கான செலவும் இல்லை,11 months ago
0,Dai al set panitigala da . . . 😂,11 months ago
0,Hindi kattuku kodathunu soldrava muttak kudinga,11 months ago
0,இந்த நாய்தான அது ஆடு மாடு வளர்த்தல் பராமரித்தல் கேவலம்னு சொன்னது😂😂,11 months ago
0,🙏🙏🙏,11 months ago
0,Dai naaye congress period la epdi katharala naaye,11 months ago
0,Palaniyappan mass speech,11 months ago
0,Palaniyappan... 💥💥💥,11 months ago
0,Great salute sir karu palaniyappan sir,11 months ago
0,Hindi theriyame mutta pundaingla ve irungda thevadiya pasangla,11 months ago
0,Karu palaniyapan unn Amma pundaiya kilichirven. Thevadiya payale,11 months ago
0,ஓசி சோறு பழனியப்பன் குடும்பம் திராவிட எச்சை சோறு வந்தேரி தெலுங்கன்,11 months ago
0,இன்னும் எத்தனை காலத்துக்கு தான் காவேரி வச்சு அரசியல் பண்ணுவீங்க.. மழையை தேக்கி வச்சு  ஆறு கண்மாய் குளம் குட்டை நீர் வளத்தை பெருக்குங்க..🙏,11 months ago
0,Palani nee inimale seemanapathi korasolratha vittutu .onnoda velaya mattum paru  puriyutha,1 year ago
0,தலைவன் வெற லெவல் பாதுவெளியாடு😂😂😉👍👍👍 தலைவா கருப்பையா🙏🙏🙏,1 year ago
0,அருமையான  பேச்சு.,1 year ago
0,👍👍👍👍👍👍🙏🙏,1 year ago
0,Over power in the speech🥰தமிழன் என்று சொல்லடா தலை நிமிர்ந்து நில்லடா 😎,1 year ago
0,Ayyo Anna sema speech Vera level,1 year ago (edited)
0,"கரு பழனியப்பன் ஸ்டாலினிடம் மாமூல் வாங்கிக் கொண்டு பேசி வருகிறார் ..இந்துக்கள் சாமி கும்பிட வேண்டும் சத்துவ குணம் பெறவேண்டும் ,வாழ்வில் மேன்மை பெற வேண்டும் .இந்த பழனியப்பனின் பொய்யய் புரிந்து கொள்ள வேண்டும் .",1 year ago
0,Enda palaniyappa... maadu eh pathi inga perumai ah pesitu seeman sonnathae kalaikurae ntk nanbargal elam pavamnu...,1 year ago (edited)
0,Kola mass❤️,1 year ago
0,English venda hndi venda en thaai mozhi tamil pothum... Tamila alaikama irunthalae pothum... 🙏🙏,1 year ago
0,அண்ணன் பழனியப்பன்.... தெய்வம் 🌹💪💝🙏,1 year ago
0,இப்படி யேதான் இந்த தமிழ் நாட்டு வேசி ஊடகங்கள் மக்களின் மனதில் மத்திய அரசு க்கு எதிராக வே நஞ்சை விதைத்து தமிழ் நாட்டிற்கு எதுவுமே கிடைக்க முடியாதபடி செய்து விட்டார் கள்..,1 year ago
0,Dai neega yarunum theriyum,1 year ago
0,கருத்து சுதந்திரம் என்பது தனிமனிதனின் உரிமை ❤❤❤,1 year ago
0,Poy pooja podu,1 year ago
0,போய் கும்பிட்டு வீட்டுல உண்டியல் வச்சு வசதியாக சம்பாதிக்க முடியும்,1 month ago
0,Maridhas.,5 months ago
0,கருத்து சுதந்திரம் தனிமனித உரிமை மொழியைக் கற்றுக் கொள்வதும் அவரவர் உரிமை அதை தடை செய்ய யாருக்கும் அதிகாரம் இல்லை இந்த மொழி தான் பேசணும் அப்படின்னு எவனும் சொல்ல முடியாது.,4 months ago
0,"இன்னைக்குதான் அந்த மே 3😄. ஆனால் நமது ஆட்சியாளர்களுக்கு இந்த பிரச்னையை தீர்த்துவிட்டால் பேசவோ, செய்யவோ வேறு அரசியல் கிடையாது.... அதனால் இது இன்னும் நீடிக்கும். 😄",1 year ago
0,"n.@2:21@0;&5*$,##4😅
L. , ,  ள்த் அ",1 year ago
0,Super anna,1 year ago
0,Tharamana speech,1 year ago
0,Vellai sattai muraikkurqan sattai kilunchudum pathrom,1 year ago
0,டே சும்மா இருங்கருடா PLS,1 year ago
0,உங்கப்பன் பெரிபெரிய பொட்ட. நீ ஒரு அப்பனுக்கு பிறக்கவில்லை பலபட்ரை திமுக சொம்பு தூக்கும் நாயி நீ. பீ தின்னும் இரண்டு கால் பன்னி டா நீநீயும் உங்கப்பனும்,1 year ago
0,Appa nee vivasayam panna vendiyathana,1 year ago
0,nengha dmk la enna panningha,1 year ago
0,"O S Manian mind voice... ""Theva illa enna vera inga kuptu vanthu inga vechi irrukingalae""",1 year ago
0,karu pasangal endha schoolla padikkiranga dmk karanga poora tamil padikka solravanga avanga pasangala tamil padikka sollavendidhana ellarum matriculation school nadadhuranga edhukku,1 year ago
0,Ellam muyuzhum kurpom poda. !!!,1 year ago
0,Mudra potta,1 year ago
0,Bjp and Admk waste,1 year ago
0,தடுப்பூசி போட்டால் மரணம் என மக்களுக்கு விழிப்புணர்வு தந்திருக்கிறார் விவேக் கொரோனா ஒரு அரசியல் புரிஞ்சுக்க corona oru ஊழல் please vaccine போடாதீங்க,1 year ago
0,"Ok Palaniappan sir,  ongaluku English pesa theriyuma sir. Nama English venumunu solrom aana numil pala peruku English olunga pesa theriyella. Bcoz English is a toughest language, compare to other languages.",1 year ago (edited)
0,Angileyarkaluku pathilaka frenchkararkal Indiavai aandirukalam,1 year ago
0,"ஸ்கீம் க்கு ஏன் விளக்கம் கேட்டு திரும்பவும் கோர்ட்டுக்கு போனாங்கன்னு இப்ப புரிஞ்சி ருக்கும்.
இதுக்கு தான் இங்கிலீஷ் படிச்சா மட்டும் போதாது வாய் கிழிய பேசத்தெரிஞ்சா மட்டும் போதாது நிர்வாக அறிவுன்னு ஒண்ணு வேணும்.அது மோடி கிட்ட அபரிமிதமாக இருக்கு.
அரை வேக்காடுகள் உணர்ச்சி பொங்க பேச மட்டும் தான் தெரியும்.மோடி போன்ற சிறந்த நிர்வாகியால் மட்டுமே வெட்டி பேச்சு பேசாமல் எதையும் சாதிக்க முடியும்.",1 year ago
0,Super anna,1 year ago
0,Ennama pesuraru yaa,1 year ago
0,Sangi eana eandrikura ..,1 year ago
0,vERALVLLL!!!!!!!!!!!!!!!!!!,1 year ago
0,பிச்சை எடுகின்ற நாததாரிகள் mp பதவியை ரஜிநாமா செய்வார்கள் என்று நினைப்பது மிக கேவலமான பிறவிகள் அவனுங்க,1 year ago
0,பழனியப்பன் அருமை அருமை  செறுபால அடித்துவிட்டு காரி உமிழ்ந்து விட்டு சென்று விட்டார்,1 year ago
0,பழனியப்பன் அருமை யான தமிழனின் குரலில் உற்சாகம்,1 year ago
0,"Evan oru aalu punda
Nala irukara makala andha jathi indha jathi sandaya panra karu palaniyappan punda",1 year ago
0,"டேய் தேவடிய பசங்களா....இங்கிலீஷ் பேசும் 
நாய்களை இங்கிலாந்து அனுப்புங்கள்....கிந்தி பேசு பாவனை தமிழ் நாட்டை விட்டு 
துரத்துங்கள்....அது இல்லாமல் 
பீ தின்னி நாய் மாதிரி ஊளை
யிடாதே....சொத்த நாயே...",1 year ago
0,"10:15
😂🤣🤣🤣🤣",1 year ago
0,ஏய்யா நீ ரொம்ப.......நாகரிகத்த பத்தி ......,1 year ago
0,"Learning new languages are good only. But adha force pana kudadhu .. SEMA points pa . SEMA SEMA SEMA 

Caste ah vachu oru katchi , adha oppose panra oru katchi,
Film vachu oru katchi , adha oppose panra inoru katchi, epo as agriculture vachu oru katchi . Omg ... 
Idhula 15L poor people Ku poda porom nu solranga. Appppa samigala yengaluku 15L la Venda. Padicha aalugaluku olunga job kudunga . Yengala torture Panama irunga podhum . Suma GST petrol nu evlo increase Pani vachurukenga pa..

Innum Kaveri problem Ku solution Ila. Yaru vandhalum panuvangala Ila avangala money vachu vangiduvangalo nu bayam than iruku..

Yedhuku oru katchi Nala Iruka nu pakka 5 years . 2 years podhumea",1 year ago
0,"You know indialae matumdhan other languages prefer pandrangaa... But.. Korean, Japan ,china ,avangae languagethan avangae prefer pannuvangaa yaarachum andha country ponna.. Jobuku avangae language learn pannadhan job angae
English and hindhi it's just Communicate tool that's it ..",1 year ago
0,Avar dmk,1 year ago
0,Dmk vukku,1 year ago
0,நிலாவிலை ஆயா வடை சுடும் காட்சி மக்களுக்கு தெரியும் வரை வாய் சவடால்கள் பேச்சுக்களால் மட்டுமே பிழைக்க வழி இருக்கு தமிழகத்தில் . உதாரணத்திற்கு பட்டிமன்றம் கவியரங்கம் கருத்தரங்கம்....,1 year ago
0,அருமை கருபழனியப்பன் நன்றி,1 year ago
0,Anne hindi solli kudukara DMK arasiyal vaadinga nadathura school la pooitu sollalame?,1 year ago
0,கரு பழனியப்பன் வேசிக்கி பிறந்தவன்,1 year ago
0,"அண்ணே, ரொம்ப நன்றி 👍 தென்னம் தெளிவு 🙏",1 year ago
0,YouTubela vivasayamnu comment podra oru naiyum vivasayi kidayathu summa adichu vidu,1 year ago
0,Thev pasanga...nallathu pesina Eva kepann...thiruttu pasanga,1 year ago
0,இவன் வேற நான் டைரக்ட௫ன்னு சொல்லிட்டு திாியரான். பாா்க்க புரோக்கர் மாதிாி இ௫க்கான்... லூஸ்....,1 year ago
0,தமிழனை மட்டும் பிடிக்க வில்லை மோடி அரசுக்கு ஆனால் தமிழ்நாட்டுக்கு வந்து அரசியல் செய்யனும் இந்திகாரனையும் தமிழனோடு சேர்க்க வேண்டும் இது தான் மோடியின் திட்டம்,1 year ago
0,ஹிந்தி தெரியும் போடா  வடக்கன் உன்னை விட நல்லா ஆங்கிலம்  பேசுவான்,1 year ago
0,Ivan oru 🪱🔥 sori🐕...🩴🩴🩴🩴adikkanum  Ivana.,1 year ago
0,"கரு பழனியப்பன் நாட்டில் கலவரம் பண்னுவதே ஒரே குறிக்கோள், காவிரி பத்தி பசுகிறயே அத்தனை பிரச்சனைக்கும் கரணம் திமுக தான்",1 year ago
0,"திராவிட நாடு தான் பிடிக்க வில்லையாம்!
தமிழ் நாடு பிடிக்குமாம்!",10 months ago
0,டேய் வென்ன பழனியப்பா திமுகவுக்கு செம்படிக்கிற  காவிரி பிரச்சனைக்கு காரணம் யாரு அதசொல்லுவியா.,1 year ago
0,Podaa poramboku,1 year ago
0,Tamilnnu solli solli emadhura katchikkarangadhan tamila kevalapadudhuranga,1 year ago
0,Ivaru pondattikitta solli palarulathanni vida sollavendidhana,1 year ago
0,Meethennnu soltaru adhukku first ugreement potta kachiladhana sendhurukkaru palaniappan,1 year ago
0,Ivaru pillayya endha schoola sekkurannu pappom,1 year ago
0,Ivaru english e padikkalayya,1 year ago
0,இவன் ஒரு காசுக்கு பீ திங்கும் கைக்கூலி....,1 year ago
0,Iven padam parthu irruken appothu purithu Kondan earn pa iven oru deeaka karrean.iven oru naii,1 year ago
0,இந்தப் புதிய தலைமுறை திருட்டு சேனலுக்கு யாரும் ஆதரவு தர வேண்டாம்,1 year ago
0,"Thirundhunga  bro.....  Z  ..   
Ivanuga soldradhelam waste   .. Padinga..  Kathukunga..",1 year ago
0,I like karupaleniyappa👏👏👏👋💟💟,1 year ago (edited)
0,Govt jobs la best among the failed galuku promotion kodukardhaa news varudhey idhai enga vaipadhu Thiru karu palaniappanuku theriyumaa??????,1 year ago
0,தமிழர்கள் குடித்துவீணாகிஎதிர்காலஇளைஞர்களைவாழ்க்கையைவீணடித்துவிட்டனர் ஆனால்ஹிந்திபேசுபவர்கள்பெரும்பாலோனர்குடிக்கவில்லை,1 year ago
0,தமிழன் அடுத்தவரிடம் சென்று தண்ணீர் கொடு என்று கேட்பதை விட தமிழ்நாட்டில் நாமே அணைகளை கட்டி குளத்தை தூர்வாரி புதிய குளங்கள் அமைக்க  முயற்சி செய்யலாமே.,1 year ago
0,டெரரிஸ்ட் பழனியப்பன் பொறுக்கியை துரத்தி விடுங்கள். வாயைக்கிழிக்கணும். பிரதம மந்திரி என்ன பேசினார் என்று இந்த சொறி நாய்க்குத்தெரியாதா??.,1 year ago
0,Great speech karu palaniyappan sir,1 year ago
0,அதை காமராஜ் என்கிற தமிழன்தான் செய்தார். அதன் பிறகு தமிழன் ஆட்சி செய்யவில்லையே!!,9 months ago
0, @MK MK  காங்கிரஸில் இருந்த காமராஜர் செய்தார்,1 month ago
0, @MK MK  முற்றிலும் உண்மை,1 month ago
0,"இந்தி  படிச்சா   வாழ்க்கையில்   முன்னைரலாம்  .
பா ஜ க  திட்டம்  .

குஜராத்தி   யை   தாய்மொழியாக  கொண்ட  மோடி  இந்தி  படிச்சு   பிரதமரானாா்  .

ஆனால்  

ஆங்கிலம்  பேசும்    காா்பரேட்  சாமியாா்களின்    காலில்   விழுந்து   வணங்கும்   மோடியைப்    பாா்த்தால்   இந்தியை   விட    ஆங்கிலம்    பெரியதுதானே  !!!!!!!",1 year ago
0,"கரு பழனியப்பன் எல்லாம் ஒரு ஆளு புண்ட, அவன் நகர்புற நக்சலைட், காசு கொடுத்தா யார் சுன்னிய வேனாலும் ஊம்புவான்",1 year ago
0,Mr..பன்னியாப்பன் ஒரு மொழி கத்துகிட்டா ஒரு மொழி ஆழிஞ்சிடும் என்று சொல்லும் தெலுங்கர் நீங்க எதுக்குடா வீட்டில் தெலுங்கு பேசுரிங்களே அங்க தமிழ் ஆழியாதா,1 year ago
0,நீங்க தமிழை அழித்து விட்டீர்களே . DMK திமுக,1 year ago
0,இவன் திருட்டு அயோக்கிய குள்ளநரி வெளிநாட்டு கைக்கூலி தேவுடியா (இந்த ஊடகம் தேவுடியா ஊடகம்),1 year ago
0,மொட்டை படிக்க விடுங்க நாங்க தமிழ் தமிழ் தமிழ் மட்டும் தான்டா படித்தோம் இன்னிக்கு வேலை இல்லாம வெட்டியா சுத்திட்டு இருக்கேன் டா இங்கிலீஷ் ஆக ஒழுங்கா சொல்லித் தருவீர்களா அதை கூட உங்கோத்தா பணக்காரங்க தான்டா படிக்க வச்சீங்க மாநகராட்சி பள்ளியில் படித்த நாங்கலாம் எங்கடா போறது எச்ச,1 year ago
0,PodaaPorikkiKarunaaye,1 year ago
0,ஒரு பிரதமரை  தரகுறைவா  பேசிவியா,1 year ago
0,திருட்டுபயல,1 year ago
0,"KARU.PALANIAPPAN,NALLA PUTHISALITHANAMA PESARATHANENAPPU,SENCHAVAN ODIRVANAM PATHAVAN IVAN(PALANIAPPA) SONNATHUM SEIVANAM,PESAVIDAMA PESARATHUTHAN IBANAPOLANDARA திராவிட பொறுக்கிகளுக்கு கைவந்த காலை டாய் அதுக்கு வேற இலச்சவாயன பாரு ,NANGA MULUCHU PALAKALAM ACHUDA VAYAMUDU OK",1 year ago
0,நீ அன்னா அறிவாலய கக்கூஸ் கழுவும் வேலைக்கு போகலாம்.,1 year ago
0,Enna pa Eithu Super,1 year ago
0,இவன் ஒரு திருடன். அப்பனும் மகனும் பக்கா 420. தூ!,1 year ago
0,Mooditu poda pakki,1 year ago
0,Poda vanna,1 year ago
0,இவன் ஒரு கோமாளி இந்தி ஆங்கிலம் வேண்டாம் ஆனால் இவனுங்கமட்டும் எல்லா மொழிகளைகத்துகிட்டு பொதுஇடங்களில் பினாத்திக்கிட்டுபோயிரருவானுங்க?,1 year ago
0,"நான் படித்தது, வளர்ந்தது, இருப்பது எல்லாம் கிராம், ஆனால் இங்கு பொல்லிகொடுப்பதோ ஹிந்தி, ஆங்கிலம். எனக்கு தெரிந்து அனைத்து கட்சி தலவர்களின் பிள்ளைகலும் படிப்பது இந்தியும் ஆங்கிலமும் தான். எவருக்கும் தமிழில் எழுதவோ படிக்கவோ தெரியவில்லை. தமிழில இல்லாத சொல்லை வைத்திருக்கும் ஸ்டாலின் முதற்கொண்டு எவருக்கும் தமிழில் எழுதவோ அல்லது எழுதி கொடுத்ததை படிக்கவோ தெரியவில்லை. கேவலம் .",1 year ago
0,"டே பாழா போன அப்பனுக்கு பொறந்த துருடப்பா, ஒழுக்கம்கெட்ட நீங்கள் நாகரீகமற்று ஒரு பிரதமரை அவபதிப்பீர்கள், கேடுகெட்ட உங்களிடம் அவர் நாகரீகமாக நடந்துக்கணுமா.  ஓசி நாய் கறி பிரியணிக்கும், சரக்குக்கும் கூலிக்கும் மாரடிக்கும் உனக்கே இவளவு தெனவெட்டுனா, ஒரு நாட்டை ஆளும் பரதருக்கு எவளவு இருக்கும்.  போங்கடா பித்தலாட்ட கபோதிகளா.",1 year ago
0,பிரதமர் நரேந்திர மோடி எப்படி பட் டவர் பாதுகாப்பு கொடுப்பார் என்றும் உள் துறை அமைச்சர் நிலை எப்படி என்று ம்,1 year ago
0,வேறு வேலைகள் இல்லை,1 year ago
0,உயர்நீதிமன்றமும் காவல்துறையும் அடித்தட்டு மக்கள் மீது தான் சட்டம் பாயும் சட்டத்தில் அதுதான் எழுதி இருக்கிறது பணக்காரர்களை தண்டிக்கக் கூடாது ஏழைகளை தண்டிக்க வேண்டும்,1 year ago
0,"டேய் கருப்பை இந்தி வேண்டும் செலர்ட படா முதல் ஸ்டாலின் மகள் நடத்து பள்ளி கட்ம் இந்தி இருக்கிறது டேய் வெளிநாட்டு கை கூலி 
M Tamil Selvan",1 year ago
0,Wastespeech,1 year ago
0,🙊 Corona vandhurum silent,1 year ago (edited)
0,Perrrriiiiiiyyyyaaaa  pudungi!!!!,1 year ago
0,"ஏன்டா புதிப்பிக்காம விட்டுட்டு நல்லவன்மாரி பேசிட்டு அலையீரிங்க. நீங்க அதிகாரத்தில் இருக்கும் போது முட்டாள் தனமா செஞ்சிட்டு போயிருவீங்க. இவங்க வந்து சரி பண்ணனும். கொஞ்சமாவது சிந்தித்து பேசுங்க. ஜல்லிக்கட்டு கு  தடை, நீட், மீத்தேன், ஸ்டெர்லிட் விரிவாக்கம், இதெல்லாம் யார் கொண்டு வந்தான் சொல்லிட்டு ல மத்ததை பேசணும்.திருக்குறளை மேற்கோள் காட்டுகிறீர்களே புலால் மறுத்தல் அதிகாரம் ஒன்று இருக்கிறதே.",1 year ago (edited)
0,ஈவேராவது மயிராவது...,1 year ago
0,"எச்சை எலும்புக்கு உழைப்பது அம்பலமாயிடுச்சே!
இப்போது எங்க இரு...க்க...",1 year ago
0,இந்தி படிக்க வேண்டாம் ஆங்கிலம்  படி என்று சொல்கிறீர்கள். தமிழே பேசத் தெரியாத ஒரு ஊமையன் ஒரு நாளைக்கு 1000 ரூபாய்க்கு மேலே சம்பாதிப்பதை பற்றி என்ன நினைக்கிறீங்க..? இந்த பாஷை கற்றுக் கொள் அந்த பாஷையை கற்கவேண்டாம் என்று சொல்லும் உரிமையை உங்களுக்கு யார் கொடுத்தது..?,1 year ago
0,மீத்தேன் சோறு போடாது என்றால் வெட்டிதனமாகவா காங்கிரஸ் +திமுக இதை கொண்டு வர முயன்றது.,1 year ago
0,Otha vachu seida Palani evana iruntha adichu odavidlaam,1 year ago
0,என்ன மயிரு தமிழையே ஒழுங்கா கற்றுத்தர யோக்கியதை இல்லாத பொறம்போக்குகள்....😠😠,1 year ago
0,அரை ஜன்  வயித்துகாக  பேசுறான்,1 year ago
0,மக்களே  நல்லா  கவனியங்க  பிஜேபி  சார்பாக  ஒருவரை உட்காரவைத்து    அவர்  சப்போர்ட்  ஆடியன்ஸ்  யாரையும்  உள்ள  விடமா இவர்கள்  மட்டும்  சப்போர்ட்  ஆடியன்ஸ்  வைத்து கொண்டு  இதற்கு  பெயர் தான்  நோஸ்கேட்  தயவு  செய்து  பிஜேபி  லீடர்  யாரும்  புதிய தலைமுற  டிவிகு  யாரும்  செல்ல வேண்டாம்,1 year ago
0,நைநா  6 கட்சி  டாவிட்டாரு  பயன்  இன்னும்  அப்பாய்மண்ட்  ஆர்டர்  வரல  இப்போ  பேசுனத்துக்கு  புதிய தலைமுறை சார்பாக  இந்த மாதம் மளிகை சாமான்  அனுப்பியச்ச,1 year ago
0,Tmk அடிமை நாய்தான் கருப்பு பழனி,1 year ago
0,Sema sema sema,1 year ago
0,Sothuku sathe maruna pavada naiku modeiya pedikathu,1 year ago
0,இந்த கரு.பழனியப்பன் எல்லாம் ஒரு சாக்கடை நாய்,1 year ago
0,இவன் ஒரு லூசு,1 year ago
0,இப்படி பேசுபவர்களை ஷூட் பண்ண வேண்டும்,1 year ago
0,நீங்கள் மட்டும் அறிவாளி?,1 year ago
0,நீங்கள் மட்டும் அறிவாளி?,1 year ago
0,"இயக்குனர்,  டவுசர் போட்டு நடக்கும்  காலத்தில்  இருந்தே, இந்த காவிரி பிரச்சினை இருக்கிறது,  அதுவும், அவன் பக்கத்தில் இருக்கும்,  திமுக சிவா வின் தலைவர்  ஆரம்பித்து வைத்த பிரச்சனை, என்பதே தெரியாத மக்கு சாம்பிரானி.......
இவனை எல்லாம்  மோடை பேச்சாளராக  வைத்து பேச வைப்பது  முட்டாள் ஊடகங்கள்.......",1 year ago
0,இவன் தானா வெக்கம் கெட்ட குடும்பத்தில் பிறந்த பழம்,1 year ago
0,ஆங்கிலம் படிச்சவங்க மற்றும் இந்தி படிச்சவங்க எல்லாரூக்கு வேலை கிடைக்கிரது ஆனால் தமிழ் படிச்சவங்கலுக்கு ... ஒன்னும் இல்லாம போயிடு்து...😤😔😔😔,1 year ago
0,"ஹிந்தி தெரியும் போடா
அதை கற்று இந்தியாவை ஆளலாம் வாடா",1 year ago
0,Fraudu.....,1 year ago
0,Indha election la dmk pollah ombuviya karur ollappan,1 year ago
0,போடா புண்ணாக்கு முண்டமே திமுக என்ன டா புடிங்கித்தது,1 year ago
0,யாரோ விட்டுட்டு போன இங்கிலீஷ் உனக்கு பெருசா தெரியுது. என் தாய் நாட்டில் உள்ள ஹிந்தி மற்றும் தமிழ் எனக்கு பெருசா தான் தெரியும். ஜெய் மோடிஜி,1 year ago
0,Nee oru DMK karan,1 year ago
0,Eetuthan sarei,1 year ago
0,Eetuthan sarei,1 year ago
0,"Learn Tamil well then you have job ...!! 100% ..😀
Tamil padichaa velayillai yendru neengathaan solreenga..!!
Tamiž’ moziye senmayaa kattrukkollungal..!! Please",1 year ago
0,Karrka kasadarra... yeduvaanaalum,1 year ago
0, @muniyappa dharman  I don't say like this,11 months ago
0," @muniyappa dharman  
Dear friends,
Thamiž kattrawarr galil, Aringar Anna, kavingar kannadaasan, kavingar vaali, vairamuthu, bharathiraja, ivarrgalellaam thamiž padithawarum , tamiž thondaal perumai adaindawar thaaane..? Tamižaal ulagam vendrawanum ullaaan..!
Any doubt..!! No ..!!!",11 months ago
0,இது வஞ்சிக்கப்பட்ட உண்மை,6 months ago
0,"Tamil voice process la vela iruku, tele calling jobs,",4 months ago
0,Adapavame eppa sami gov exams la Tamil padichavangaluku than frst vela...eana Mari English medium mukkanum pa😂job ku,1 month ago
0,Ada poda mudevi,1 year ago
0,கரு பழனியப்பான்  எண்னா நாடிப்பு  நடிக்கிறார்   இவரா பொழா  நடிச்சாலே  சோருகிடைத்துவிடும்  வெலையே சேய்யா  வேண்டாம்,1 year ago
0,Puriyala poda..,1 year ago
0,தேசிய அரசியல் தமிழ்நாட்டுக்கு வர கூடாது என்தற்க்காக தான் இந்தி வேண்டாம் என்று சொன்னது,1 year ago
0,போடா பிராடு.நமது வாக்கு நாம் தமிழர்,1 year ago
0,திருட்டு திமுகவின் கைகூலி திரு கரு.பழனியப்பன் அவர்கள்,1 year ago
0,"எத்தனை முறை கேட்டாலும் கேட்டுக்கொண்டே இருக்கும்,உண்மையான, அருணையான பதிவு..🙏🙏🙏",1 year ago
0,"Enda Karu pee thinni palaniappa neeyum sari,noppanum sari kasukkaha Manam,mariyathai,sudu soranai illatha,kootti kodukkira pitchaikkara kudumpamda neengal.",1 year ago
0,Poda kiruku palaniappan,1 year ago (edited)
0,"மண்+மாடு=மனிதன்...
இதுதான் மனித வாழ்வியியல் மக்கு அரசியல்வாதிகளே.....",1 year ago
0,ஓசி சோற்று கும்பல்,1 year ago
0,"நின்றவர் பேரறிஞர் அண்ணா...
ஆனால் நீ பெரியாருக்கு முட்டு கொடுப்ப?...",1 year ago
0,Pods doj,1 year ago
0,Unmaiyana thalaivan,1 year ago
0,Ella vivasikkum athika Laban  venummunnu ninaikkuranga vivasa idauthula maram nadungu  maram natta ungalukku Laban koraiyum  appatitha a maram illama vivasam illa nalla purunjukkunga thola,1 year ago
0,அனாதை இல்லத்தில் உண்டி தேவை,1 year ago
0,Poda Palani naye,1 year ago
0,"காலை வணக்கம், மண், மாடு, கழப்பை,, மணிதன்,    =🍲உணவு, இவையே, வாழ்எகை ஓம், நமச்சிவாய. 👌 👌 👌 👌 👌.",9 months ago
0,பெரியார் பேரனு நிருபிச்சிட்ட மூதேவி 🦴🦴🦴,1 year ago
0,"nee oru allu.. 
Dey Ethey madri pesutu eru da ..unga appan admk , dmk eppo mnm .. 
neeyum athey madri suthu... 

Unesco periyar tamil padikatha sonnaru 
Antha allu oru British agent .. nee avanuku oru sombhu",1 year ago
0,திருட்டு முன்னேற்ற கழகம் கொண்டு வந்த திட்டம் தான் மீத்தேன் இந்த பழத்துக்கு இன்னும் தெரியவில்லை,1 year ago
0,தேவிடியா பய கரு பழனியப்பன்,1 year ago
0,அருமையான பதிவு அண்ணா  நீங்கள் இன்னும் இந்த சமுதாயத்தில் நிறைய புரட்சியை உருவாக்க வேண்டும் என்பதே எங்களின் வேண்டுகோள் அண்ணா 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1 year ago
0,Kaaki sokka thapichuduchi....,1 year ago
0,"English ku mama vela paakura paratesi kuda oru moli nam thesathu moli ya padikuratula mula malingiravaa pohuthu eccha, central gvrmnt seira nallatha puriyaamalaea muttaala aaki vaikuratutaa unga ennamdaa , athu mudivukku varuthu athaa naaiie overaa katthutu kodutha biscut ku athihamaa",1 year ago
0,"Unna pola mama payaluhalaalataa makkal konja beru muttalavea irukuranunga, naadu nallaathandaa valantuttu varuthu ituvaraikum aatchi senjavanungala vida ithu ulaha naaduhalukkea teriuthu , inga irukura eccha unna pola ullavanungataan maraikuraanunga",1 year ago
0,"Pooda eccha payalea ne evanukku mama vela paakuraveannu ellaarukum teriundaa eccha ,",1 year ago
0,அநாகரீகமாக பேசும்  மடையன் பிரதமரை மடையன் என்கிறான். துபாயில் எண்ணை சோறு போடுகிறதா விவசாயம் சோறு போடுகிறதா. அரசும் தனி நபரும் சமமல்ல என்று மடையனுக்கு தெரியவில்லை.,1 year ago (edited)
0,Pesnar par Annan Ithu than thamilanoda ariuv,1 year ago
0,Ivan periya thenavattu dog,1 year ago
0,Dai 2g pathi pesu,1 year ago
0,வாய்யை வாடகைக்கு விட்டு சம்பாரிக்கும் பழனியப்பன்,1 year ago
0,ஒரு மொழியை தெரிந்து கொண்டால் அறிவாளி ஆகலாம் ன்னு கண்டு பிடிச்சது எவ்வளவு பெரிய பகுத்தறிவு☺️☺️☺️☺️,1 year ago
0,அருமை அருமை அருமையான பேச்சு சகோதரரே,1 year ago
0,பழனியப்பன் இவன் தமிழர்களின் ஏதிரி மாற்று மொழி தாய் மொழி கொண்டவன் தமிழ் பேசி தன்னை தமிழன் போல் பேசி ஏமாற்றும் நபர் திராவிட திருடன் இவன்,1 year ago
0,serupu kalti adikanum da ungala tha pasangala modi nu sonna odane yena akrosham anga oru tamilan namkaga pesikituirukan neega veliorkaran modi ku support thuuu serupu peya peya adikanum da ungala,1 year ago
